=> num_images: 14679
=> load 22246 samples
=> num_images: 2729
=> load 2958 samples
W0909 06:52:08.258080 18106 device_context.cc:404] Please NOTE: device: 0, GPU Compute Capability: 7.0, Driver API Version: 10.1, Runtime API Version: 10.1
W0909 06:52:08.262624 18106 device_context.cc:422] device: 0, cuDNN Version: 7.6.
[EVAL] epoch=2:Ankle=46.4092746366601 Elbow=62.89471054289041 Head=87.68758526603001 Hip=62.177572730262554 Knee=49.28435016880947 Mean=64.19724173822534 Mean@0.1=12.89617481162205 Shoulder=78.82133152173913 Wrist=52.717277217679445 
[TRAIN] epoch=3, batch_id=9, loss=0.001661, lr=0.000500,acc_pose=0.573 ETA 199:28:00
[TRAIN] epoch=3, batch_id=19, loss=0.001670, lr=0.000500,acc_pose=0.578 ETA 40:12:14
[TRAIN] epoch=3, batch_id=29, loss=0.001699, lr=0.000500,acc_pose=0.567 ETA 38:26:56
[TRAIN] epoch=3, batch_id=39, loss=0.001689, lr=0.000500,acc_pose=0.559 ETA 38:56:33
[TRAIN] epoch=3, batch_id=49, loss=0.001643, lr=0.000500,acc_pose=0.592 ETA 37:40:19
[TRAIN] epoch=3, batch_id=59, loss=0.001674, lr=0.000500,acc_pose=0.580 ETA 38:44:52
[TRAIN] epoch=3, batch_id=69, loss=0.001673, lr=0.000500,acc_pose=0.579 ETA 38:30:06
[TRAIN] epoch=3, batch_id=79, loss=0.001694, lr=0.000500,acc_pose=0.573 ETA 37:51:46
[TRAIN] epoch=3, batch_id=89, loss=0.001668, lr=0.000500,acc_pose=0.576 ETA 38:15:09
[TRAIN] epoch=3, batch_id=99, loss=0.001697, lr=0.000500,acc_pose=0.574 ETA 39:17:44
[TRAIN] epoch=3, batch_id=109, loss=0.001684, lr=0.000500,acc_pose=0.579 ETA 38:52:21
[TRAIN] epoch=3, batch_id=119, loss=0.001687, lr=0.000500,acc_pose=0.568 ETA 37:45:26
[TRAIN] epoch=3, batch_id=129, loss=0.001658, lr=0.000500,acc_pose=0.589 ETA 38:13:18
[TRAIN] epoch=3, batch_id=139, loss=0.001618, lr=0.000500,acc_pose=0.593 ETA 39:24:43
[TRAIN] epoch=3, batch_id=149, loss=0.001651, lr=0.000500,acc_pose=0.581 ETA 38:35:42
[TRAIN] epoch=3, batch_id=159, loss=0.001636, lr=0.000500,acc_pose=0.589 ETA 38:36:42
[TRAIN] epoch=3, batch_id=169, loss=0.001624, lr=0.000500,acc_pose=0.601 ETA 37:46:55
[TRAIN] epoch=3, batch_id=179, loss=0.001621, lr=0.000500,acc_pose=0.593 ETA 37:32:30
[TRAIN] epoch=3, batch_id=189, loss=0.001642, lr=0.000500,acc_pose=0.580 ETA 38:14:15
[TRAIN] epoch=3, batch_id=199, loss=0.001642, lr=0.000500,acc_pose=0.595 ETA 37:34:34
[TRAIN] epoch=3, batch_id=209, loss=0.001636, lr=0.000500,acc_pose=0.586 ETA 39:15:18
[TRAIN] epoch=3, batch_id=219, loss=0.001602, lr=0.000500,acc_pose=0.601 ETA 39:08:57
[TRAIN] epoch=3, batch_id=229, loss=0.001640, lr=0.000500,acc_pose=0.582 ETA 39:11:52
[TRAIN] epoch=3, batch_id=239, loss=0.001673, lr=0.000500,acc_pose=0.576 ETA 38:34:48
[TRAIN] epoch=3, batch_id=249, loss=0.001608, lr=0.000500,acc_pose=0.602 ETA 38:09:15
[TRAIN] epoch=3, batch_id=259, loss=0.001604, lr=0.000500,acc_pose=0.593 ETA 37:14:34
[TRAIN] epoch=3, batch_id=269, loss=0.001573, lr=0.000500,acc_pose=0.606 ETA 39:09:43
[TRAIN] epoch=3, batch_id=279, loss=0.001574, lr=0.000500,acc_pose=0.618 ETA 38:00:40
[TRAIN] epoch=3, batch_id=289, loss=0.001612, lr=0.000500,acc_pose=0.596 ETA 38:37:57
